sample_id,density_scale,drag_coefficient,ballistic_coefficient_m2_per_kg,semi_major_axis_delta_m,altitude_delta_m,along_track_shift_km,ground_distance_delta_km,command_distance_delta_km,within_tolerance
133,1.048355561195421,2.1600875572395015,0.006666666666666667,-0.022794317454099655,-0.022794317454099655,0.0025779766385384583,0.0003454132558952392,0.0025779766385384583,True
134,0.9126027757902173,2.1929045359101837,0.006666666666666667,-0.020144113339483738,-0.020144113339483738,0.002278245591415913,0.00030525343623985903,0.002278245591415913,True
135,1.0306109027908392,2.3605335744691334,0.006666666666666667,-0.02448790054768324,-0.02448790054768324,0.002769516349164719,0.00037107693107817536,0.002769516349164719,True
136,0.8625762076763721,2.2267261161682494,0.006666666666666667,-0.01933351904153824,-0.01933351904153824,0.0021865694927751585,0.0002929701054889532,0.0021865694927751585,True
137,1.1165497401388478,2.200529105432407,0.006666666666666667,-0.024731578305363655,-0.024731578305363655,0.002797075621427065,0.0003747694928415113,0.002797075621427065,True
138,0.8352702071853123,2.2429765131438586,0.006666666666666667,-0.01885811798274517,-0.01885811798274517,0.002132802911391517,0.00028576612634637695,0.002132802911391517,True
139,1.128868446968505,2.175132949553094,0.006666666666666667,-0.024715863168239594,-0.024715863168239594,0.0027952983169677536,0.0003745313585966812,0.0027952983169677536,True
140,0.9023854673052957,2.263993622996509,0.006666666666666667,-0.020564300008118153,-0.020564300008118153,0.0023257675563715142,0.0003116207230478418,0.0023257675563715142,True
141,0.866903441922605,2.0984820236415906,0.006666666666666667,-0.01831144466996193,-0.01831144466996193,0.0020709756207760513,0.00027748212352206254,0.0020709756207760513,True
142,1.4028783759792762,2.196652980118458,0.006666666666666667,-0.031019022688269615,-0.031019022688269615,0.0035081689335563202,0.0004700461732101691,0.0035081689335563202,True
143,0.8260751972000482,2.3521175194012396,0.006666666666666667,-0.019558035768568516,-0.019558035768568516,0.002211961734942983,0.0002963723151562375,0.002211961734942983,True
144,0.8252909577995969,2.1185879080138084,0.006666666666666667,-0.017599495127797127,-0.017599495127797127,0.0019904560325066864,0.0002666936110383989,0.0019904560325066864,True
145,1.6351445796826802,2.2726220323407453,0.006666666666666667,-0.037405029870569706,-0.037405029870569706,0.004230409238072703,0.0005668163965676649,0.004230409238072703,True
146,0.9707867794504791,2.265159386734014,0.006666666666666667,-0.022134476341307163,-0.022134476341307163,0.002503350320030728,0.00033541436014657795,0.002503350320030728,True
147,0.8287809596010625,2.27404684308843,0.006666666666666667,-0.01897080708295107,-0.01897080708295107,0.0021455477993517886,0.00028747376526775726,0.0021455477993517886,True
148,1.130327272133626,2.0748990971524734,0.006666666666666667,-0.023607381619513035,-0.023607381619513035,0.0026699320337281863,0.00035773400852534245,0.0026699320337281863,True
149,0.7972838642057787,2.1816205934674047,0.006666666666666667,-0.01750809233635664,-0.01750809233635664,0.0019801185805015217,0.0002653085352772822,0.0019801185805015217,True
150,1.0158739445671685,2.3164665704454124,0.006666666666666667,-0.023687132634222507,-0.023687132634222507,0.0026789516031165968,0.0003589425062218111,0.0026789516031165968,True
151,0.9986650848787345,2.2331618000710294,0.006666666666666667,-0.0224484670907259,-0.0224484670907259,0.002538861816973081,0.00034017241016037715,0.002538861816973081,True
152,0.7881806954995282,2.1378321631860646,0.006666666666666667,-0.016960788518190384,-0.016960788518190384,0.0019182200585199567,0.00025701498843394197,0.0019182200585199567,True
153,1.4619033196440012,2.1951168588294085,0.006666666666666667,-0.03230151813477278,-0.03230151813477278,0.0036532157473104987,0.0004894804424921689,0.0036532157473104987,True
154,0.7326665882181582,2.3045997175046127,0.006666666666666667,-0.016996070742607117,-0.016996070742607117,0.0019222103454924378,0.00025754963176410905,0.0019222103454924378,True
155,1.0048837384084075,2.2741261086648206,0.006666666666666667,-0.02300260402262211,-0.02300260402262211,0.00260153324021439,0.00034856951509521547,0.00260153324021439,True
156,1.4028675450378896,2.1692366059308825,0.006666666666666667,-0.030631638132035732,-0.030631638132035732,0.003464356730897227,0.00046417594330110405,0.003464356730897227,True
157,1.470519193282292,2.1008899376425023,0.006666666666666667,-0.031097153201699257,-0.031097153201699257,0.003517005204989726,0.00047123011151285174,0.003517005204989726,True
158,1.4644606387793329,2.175232546641413,0.006666666666666667,-0.03206491097807884,-0.03206491097807884,0.0036264559857262665,0.0004858950041147947,0.0036264559857262665,True
159,1.1223726012009767,2.095087643557436,0.006666666666666667,-0.02366932574659586,-0.02366932574659586,0.0026769376795216216,0.0003586726682815965,0.0026769376795216216,True
160,0.9978596880434052,2.1379819700776106,0.006666666666666667,-0.021474355831742287,-0.021474355831742287,0.002428692479596621,0.0003254112408952444,0.002428692479596621,True
161,0.9213949437095627,2.0939983253864107,0.006666666666666667,-0.01942087523639202,-0.01942087523639202,0.002196449262784352,0.0002942938581852951,0.002196449262784352,True
162,1.4441026998973876,2.11048618620636,0.006666666666666667,-0.03067801333963871,-0.03067801333963871,0.0034696016519458733,0.00046487869026523224,0.0034696016519458733,True
163,1.254294431667245,2.0046680819207823,0.006666666666666667,-0.025309793651103973,-0.025309793651103973,0.002862470313950756,0.0003835314782393627,0.002862470313950756,True
164,1.0209345080121626,2.2527734321741137,0.006666666666666667,-0.023150588385760784,-0.023150588385760784,0.0026182698479619787,0.0003508119893241571,0.0026182698479619787,True
